	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Significance	ID	GeneName
ENSG00000007038_PRSS21	58.1710555317097	0.451203863070268	0.41857966959724	1.07794022462777	0.281060432889386	0.446204431320065	Non Significant	ENSG00000007038	PRSS21
ENSG00000007047_MARK4	606.300006786835	0.0598764038376973	0.121348540483644	0.493425002056518	0.621712319955027	0.745348567508521	Non Significant	ENSG00000007047	MARK4
ENSG00000007062_PROM1	4.17931241438644	-0.722497646666795	0.508096707035815	-1.42196876433577	0.155035318921078	0.297373735218838	Non Significant	ENSG00000007062	PROM1
ENSG00000007080_CCDC124	732.181890406613	-0.0128152846849326	0.164072053802566	-0.0781076629927095	0.937742411632831	0.961964770711024	Non Significant	ENSG00000007080	CCDC124
ENSG00000007129_CEACAM21	392.320221818647	-0.144901133176019	0.143585446410521	-1.00916309276733	0.312896423598717	0.478315574527047	Non Significant	ENSG00000007129	CEACAM21
ENSG00000007168_PAFAH1B1	2902.53257972325	-0.0645858285338027	0.0587130061153594	-1.10002591941731	0.271320828850779	0.435861410734117	Non Significant	ENSG00000007168	PAFAH1B1
ENSG00000007171_NOS2	2.27889908882942	-0.837657799403066	0.688748382119356	-1.21620292860144	0.223907628386714	0.384422578920432	Non Significant	ENSG00000007171	NOS2
ENSG00000007174_DNAH9	0.881000683879308	-2.0645236578236	1.48072440363794	-1.39426597734956	0.163237300887856	0.308023949226179	Non Significant	ENSG00000007174	DNAH9
ENSG00000007202_BLTP2	3046.62976647087	-0.0039943868327513	0.0622955469540038	-0.0641199416019347	0.948874723415916	0.969383452437569	Non Significant	ENSG00000007202	BLTP2
ENSG00000007216_SLC13A2	0.290628215588028	-0.634010666602315	2.19332871998427	-0.289063221953736	0.772532997356855	NA	Non Significant	ENSG00000007216	SLC13A2
ENSG00000007237_GAS7	2772.59672535624	0.26234522817817	0.18964281247214	1.38336499421359	0.166552978466335	0.312520073695537	Non Significant	ENSG00000007237	GAS7
ENSG00000007255_TRAPPC6A	390.802144901298	-0.350810585739597	0.223801553273233	-1.56750737699886	0.116996143262184	0.243062366391668	Non Significant	ENSG00000007255	TRAPPC6A
ENSG00000007264_MATK	1333.62602956672	-0.550776373368039	0.23294969065571	-2.36435760793546	0.0180613689439545	0.0628848691713538	Non Significant	ENSG00000007264	MATK
ENSG00000007306_CEACAM7	0.930268115569602	0.624393338765091	1.12387423793034	0.555572249716246	0.578503306351085	0.712914000239367	Non Significant	ENSG00000007306	CEACAM7
ENSG00000007312_CD79B	773.791432563727	-0.0633219265492396	0.244280928298458	-0.259217643351486	0.795467318813438	0.869953576656201	Non Significant	ENSG00000007312	CD79B
ENSG00000007314_SCN4A	8.72303882624446	-0.201971344033351	0.384336711944344	-0.525506249485212	0.59923131001889	0.729286236176706	Non Significant	ENSG00000007314	SCN4A
ENSG00000007341_ST7L	117.256616570558	0.432249078828196	0.130375736243285	3.31541045353414	0.000915086535992664	0.00697357489273539	Non Significant	ENSG00000007341	ST7L
ENSG00000007350_TKTL1	100.28605081774	-0.752978223576633	0.247007048401984	-3.04840784280464	0.00230057464062952	0.0135978345368087	Non Significant	ENSG00000007350	TKTL1
ENSG00000007372_PAX6	0.47048648212175	0.347881613871792	1.22149098643088	0.284800803064687	0.775796756936644	NA	Non Significant	ENSG00000007372	PAX6
ENSG00000007376_RPUSD1	472.521184806518	0.371090971580932	0.102599133418336	3.61690161716913	0.000298150561274259	0.00299394183415669	Non Significant	ENSG00000007376	RPUSD1
ENSG00000007384_RHBDF1	2.20437271769277	0.81007360629174	0.670132504007988	1.20882601790956	0.226729693665023	0.387492026895136	Non Significant	ENSG00000007384	RHBDF1
ENSG00000007392_LUC7L	1044.66828581482	0.214022212541594	0.140139820862819	1.52720483888087	0.126710083442604	0.257820635912727	Non Significant	ENSG00000007392	LUC7L
ENSG00000007402_CACNA2D2	298.251105490647	-0.354691796087314	0.264315695869168	-1.34192483318463	0.179620368925247	0.329814510002721	Non Significant	ENSG00000007402	CACNA2D2
ENSG00000007516_BAIAP3	539.522592455234	-0.219116862960532	0.254592084371966	-0.860658584500201	0.389426109507942	0.552395003351549	Non Significant	ENSG00000007516	BAIAP3
ENSG00000007520_TSR3	890.292439610393	0.150934892323566	0.164934347944009	0.915121041826925	0.360128089662928	0.525991823091569	Non Significant	ENSG00000007520	TSR3
ENSG00000007541_PIGQ	481.758731612722	0.306561651037909	0.138386996891486	2.21524896069747	0.0267429809810872	0.0845297628589892	Non Significant	ENSG00000007541	PIGQ
ENSG00000007545_CRAMP1	346.12689769547	0.118842304764615	0.0886206143502945	1.34102325554709	0.17991290223156	0.330111682601346	Non Significant	ENSG00000007545	CRAMP1
ENSG00000007866_TEAD3	5.45783712903183	0.735106537953513	0.417432174100959	1.76102031314846	0.0782349649694282	0.182461415954884	Non Significant	ENSG00000007866	TEAD3
ENSG00000007908_SELE	0.501472700360782	-1.97477520021108	2.4041190360856	-0.821413237268993	0.411410926064066	NA	Non Significant	ENSG00000007908	SELE
ENSG00000007923_DNAJC11	652.872737032836	0.162810327492206	0.07409004601394	2.19746560100089	0.0279872106030771	0.0875644524229065	Non Significant	ENSG00000007923	DNAJC11
ENSG00000007933_FMO3	0.313446056138866	-1.45789640778474	2.20542055436982	-0.661051428443461	0.508579332865491	NA	Non Significant	ENSG00000007933	FMO3
ENSG00000007944_MYLIP	1096.25628583893	0.172088775771179	0.15956013150269	1.07851989184577	0.280801809528772	0.445977642035545	Non Significant	ENSG00000007944	MYLIP
ENSG00000007952_NOX1	0.4540294085334	-2.11744710641289	2.07348797403447	-1.02120057262396	0.307159421112041	NA	Non Significant	ENSG00000007952	NOX1
ENSG00000007968_E2F2	448.577899245724	1.02677259177143	0.207873929625474	4.93940049924182	7.83631171245167e-07	4.07938267490432e-05	Up regulated in COVID compared to HC	ENSG00000007968	E2F2
ENSG00000008018_PSMB1	1810.5433126974	0.123055688530166	0.139999807487284	0.878970412451051	0.379417318550743	0.544057459663913	Non Significant	ENSG00000008018	PSMB1
ENSG00000008056_SYN1	7.9073585100893	-0.318194024105476	0.375687423948408	-0.846964800581593	0.397014741432167	0.559718333395193	Non Significant	ENSG00000008056	SYN1
ENSG00000008083_JARID2	1851.49568475378	0.0432626747445974	0.122434850265769	0.353352616927999	0.72382410370337	0.821136580637046	Non Significant	ENSG00000008083	JARID2
ENSG00000008086_CDKL5	184.397579697041	-0.138620459764551	0.198091322372768	-0.699780576474193	0.484064346687392	0.637046388631296	Non Significant	ENSG00000008086	CDKL5
ENSG00000008118_CAMK1G	0.530834660968272	-1.67878232059602	1.64922511429037	-1.01792187497603	0.308715085020822	NA	Non Significant	ENSG00000008118	CAMK1G
ENSG00000008128_CDK11A	131.468527923068	0.729100783482182	0.206466934598645	3.53131984498871	0.000413491424257583	0.00381903348490894	Non Significant	ENSG00000008128	CDK11A
ENSG00000008130_NADK	9812.30160891708	0.480672252844176	0.179792048283338	2.67349005383529	0.00750665021674746	0.0327028479473739	Non Significant	ENSG00000008130	NADK
ENSG00000008196_TFAP2B	0.0342453784202117	-0.0484921000443489	3.00220283361369	-0.0161521731647891	0.987112990765271	NA	Non Significant	ENSG00000008196	TFAP2B
ENSG00000008197_TFAP2D	0.455749395807612	-2.04721983584305	2.39189991223294	-0.85589694843539	0.392054783035029	NA	Non Significant	ENSG00000008197	TFAP2D
ENSG00000008226_DLEC1	93.1284959703564	-0.137162624988875	0.21943466068098	-0.625072741759272	0.531923317170335	0.675992279940428	Non Significant	ENSG00000008226	DLEC1
ENSG00000008256_CYTH3	249.183495307304	-0.545115182525109	0.142628315600026	-3.8219282071155	0.000132412243204638	0.00166830764966498	Non Significant	ENSG00000008256	CYTH3
ENSG00000008277_ADAM22	41.6168136178852	-0.841157310332761	0.269405378693802	-3.12227363243848	0.00179460055215062	0.0113146480802328	Non Significant	ENSG00000008277	ADAM22
ENSG00000008282_SYPL1	464.661982404791	-0.48673448090896	0.140112086169515	-3.4738936105775	0.00051296438137512	0.0044732700354325	Non Significant	ENSG00000008282	SYPL1
ENSG00000008283_CYB561	596.377712034327	-0.344961320593192	0.128050969204038	-2.69393759951575	0.0070613383416488	0.0312039468042634	Non Significant	ENSG00000008283	CYB561
ENSG00000008294_SPAG9	1513.32906248281	-0.22359874963742	0.16825355132826	-1.32893925787743	0.183868010591529	0.334935828727376	Non Significant	ENSG00000008294	SPAG9
ENSG00000008300_CELSR3	121.536866487857	0.226027634248098	0.195636003712327	1.15534783965665	0.247948012671319	0.409982930277106	Non Significant	ENSG00000008300	CELSR3
ENSG00000008311_AASS	49.7679481275888	-0.127360241487741	0.206768610725658	-0.615955395941229	0.537923958762677	0.681111435723603	Non Significant	ENSG00000008311	AASS
ENSG00000008323_PLEKHG6	1.04824460771655	-1.89873682949918	1.62183745516741	-1.17073189020855	0.24170656249458	0.403976550366922	Non Significant	ENSG00000008323	PLEKHG6
ENSG00000008324_SS18L2	304.573760030084	-0.234329298968714	0.118388061635975	-1.9793321702423	0.0477786198612267	0.128127524093568	Non Significant	ENSG00000008324	SS18L2
ENSG00000008382_MPND	333.642244021295	0.123954122415951	0.189440079691956	0.654318360811024	0.51290671910366	0.660100194994429	Non Significant	ENSG00000008382	MPND
ENSG00000008394_MGST1	216.298975388045	0.808938349163566	0.209620750950421	3.85905663201681	0.000113825560874096	0.00149529750047307	Non Significant	ENSG00000008394	MGST1
ENSG00000008405_CRY1	212.476044871627	-0.564704421452702	0.141957140620482	-3.97799236434622	6.94996030413465e-05	0.00105893218555533	Non Significant	ENSG00000008405	CRY1
ENSG00000008438_PGLYRP1	596.876086941652	1.32270001647466	0.255933340655731	5.16814266201406	2.36431812619392e-07	1.74314727303934e-05	Up regulated in COVID compared to HC	ENSG00000008438	PGLYRP1
ENSG00000008441_NFIX	384.776255861851	-0.526796532998666	0.300000014737905	-1.75598835706359	0.0790903966043322	0.183731937120738	Non Significant	ENSG00000008441	NFIX
ENSG00000008513_ST3GAL1	2378.40980577774	-0.227849306667748	0.089945539811395	-2.53319183080696	0.0113029077640653	0.0445511884973429	Non Significant	ENSG00000008513	ST3GAL1
ENSG00000008516_MMP25	19293.9857130883	0.868576468058306	0.267865577053955	3.24258337936178	0.00118451282894457	0.00843445387301609	Non Significant	ENSG00000008516	MMP25
ENSG00000008517_IL32	5468.02350513258	-0.292030435997029	0.229423057298062	-1.27289052563548	0.203056891708254	0.358778080992143	Non Significant	ENSG00000008517	IL32
ENSG00000008710_PKD1	1137.75851929306	-0.161874918653655	0.121132502270638	-1.33634586604996	0.181436251454927	0.332076398464066	Non Significant	ENSG00000008710	PKD1
ENSG00000008735_MAPK8IP2	10.1222760053096	0.308534521113628	0.277729660926923	1.11091670973815	0.266604202261021	0.430754341264556	Non Significant	ENSG00000008735	MAPK8IP2
ENSG00000008838_MED24	1017.21532825986	0.200168343077116	0.0734698925840858	2.72449483777351	0.00643999371046431	0.029066743727166	Non Significant	ENSG00000008838	MED24
ENSG00000008853_RHOBTB2	269.02855406631	-0.0311649480470331	0.105371314547158	-0.295763113338455	0.767410994622362	0.851211921691332	Non Significant	ENSG00000008853	RHOBTB2
ENSG00000008869_HEATR5B	856.732157064733	-0.426732681150355	0.133903745294684	-3.18686142953835	0.00143825663700508	0.00968623099633359	Non Significant	ENSG00000008869	HEATR5B
ENSG00000008952_SEC62	1810.48211045936	-0.316509216295423	0.0968324343303573	-3.26862810466592	0.00108070243559455	0.00789594302042503	Non Significant	ENSG00000008952	SEC62
ENSG00000008988_RPS20	9687.56836423943	-0.709738567510006	0.193372067980787	-3.67032620026862	0.000242241132929634	0.00257583875330239	Non Significant	ENSG00000008988	RPS20
ENSG00000009307_CSDE1	7043.67546214387	-0.337591991602467	0.0617188869511686	-5.46983278991351	4.50460355263416e-08	5.4456545869897e-06	Non Significant	ENSG00000009307	CSDE1
ENSG00000009335_UBE3C	1072.59841101975	-0.100619221243339	0.0700071333517715	-1.43727098119771	0.150641010988561	0.291758086767563	Non Significant	ENSG00000009335	UBE3C
ENSG00000009413_REV3L	484.672317961259	-0.553717340619022	0.173371336331344	-3.1938228794682	0.00140402231514857	0.00950135259293997	Non Significant	ENSG00000009413	REV3L
ENSG00000009694_TENM1	67.2852045733429	0.449426234941789	0.369086172003822	1.21767291497752	0.223348293626347	0.383722355593714	Non Significant	ENSG00000009694	TENM1
ENSG00000009709_PAX7	0.556500199250381	-1.75602369225885	1.83908874062527	-0.954833583322263	0.339661861219986	NA	Non Significant	ENSG00000009709	PAX7
ENSG00000009724_MASP2	1.23513760324358	-1.09936097915533	1.01308656280557	-1.08515996511772	0.277850812340116	0.442649740783672	Non Significant	ENSG00000009724	MASP2
ENSG00000009765_IYD	1.06575870503768	-2.52538086599602	1.35952504858251	-1.85754640462791	0.0632334555338531	0.155898290611383	Non Significant	ENSG00000009765	IYD
ENSG00000009780_FAM76A	194.141914617629	-0.292334486684706	0.0779534282410473	-3.75011713122803	0.00017675198860928	0.00205707809099727	Non Significant	ENSG00000009780	FAM76A
ENSG00000009790_TRAF3IP3	5712.59743438749	0.013834337554651	0.100650988833704	0.137448600505138	0.890676217897608	0.933380701957579	Non Significant	ENSG00000009790	TRAF3IP3
ENSG00000009830_POMT2	119.567920404534	0.114342107350565	0.132363573325533	0.863848749907607	0.387670983572238	0.551326459239927	Non Significant	ENSG00000009830	POMT2
ENSG00000009844_VTA1	477.676199271095	-0.119819954564725	0.111290265010757	-1.07664362694387	0.281639505952682	0.446985595553083	Non Significant	ENSG00000009844	VTA1
ENSG00000009950_MLXIPL	2.08756284552716	1.57491169303955	0.788027496540123	1.99854916224914	0.0456571556205573	0.124145246330893	Non Significant	ENSG00000009950	MLXIPL
ENSG00000009954_BAZ1B	1712.94064086935	-0.219210724647881	0.0841597814315468	-2.60469693384579	0.009195555841366	0.0379426427672072	Non Significant	ENSG00000009954	BAZ1B
ENSG00000010017_RANBP9	616.436320965441	0.0099368348128317	0.0972112592202272	0.102218970235951	0.918582870553693	0.950507664845422	Non Significant	ENSG00000010017	RANBP9
ENSG00000010030_ETV7	136.412428201676	0.687767028867159	0.455259913886532	1.51071290901877	0.13086161199832	0.263806437250245	Non Significant	ENSG00000010030	ETV7
ENSG00000010072_SPRTN	134.907587640378	-0.175497180527044	0.124584574323975	-1.4086589891191	0.158936027059524	0.302762423162344	Non Significant	ENSG00000010072	SPRTN
ENSG00000010165_METTL13	545.901571068192	-0.0356044485517355	0.0820565467166445	-0.433901376262931	0.664360060311823	0.778015212748509	Non Significant	ENSG00000010165	METTL13
ENSG00000010219_DYRK4	137.50155341757	0.261969386269459	0.125238171034657	2.09176949890913	0.0364591400674541	0.105304384123599	Non Significant	ENSG00000010219	DYRK4
ENSG00000010244_ZNF207	2165.73308974197	0.0298348957665376	0.0856883727308467	0.348179044784187	0.727705724207406	0.824106495836835	Non Significant	ENSG00000010244	ZNF207
ENSG00000010256_UQCRC1	1740.85134758862	0.333173145781148	0.144769597703645	2.30140271898234	0.0213688783792717	0.0715344442637839	Non Significant	ENSG00000010256	UQCRC1
ENSG00000010270_STARD3NL	433.845474442863	-0.0492995928614556	0.0970376630783574	-0.508045961717425	0.611421110760328	0.738237572144327	Non Significant	ENSG00000010270	STARD3NL
ENSG00000010278_CD9	493.754045053707	-0.0745182746089623	0.394668882741249	-0.188812135609428	0.85024006008262	0.90842803257614	Non Significant	ENSG00000010278	CD9
ENSG00000010282_HHATL	4.12244108160901	0.580622812607894	0.624584653462707	0.929614279487836	0.352570831384181	0.518393505801416	Non Significant	ENSG00000010282	HHATL
ENSG00000010292_NCAPD2	1380.63287252325	0.000754661917736052	0.102480115732022	0.00736398385526261	0.99412444407946	0.995804690815861	Non Significant	ENSG00000010292	NCAPD2
ENSG00000010295_IFFO1	1639.87094482728	0.589720014791711	0.108213150346005	5.44961506901998	5.04789547486092e-08	5.80470308747253e-06	Non Significant	ENSG00000010295	IFFO1
ENSG00000010310_GIPR	130.488030470626	0.555176432939548	0.221734522887169	2.50378888100367	0.0122871327700434	0.0475232000134533	Non Significant	ENSG00000010310	GIPR
ENSG00000010318_PHF7	87.9681739277582	-0.101345220856266	0.135334442664139	-0.748850173401719	0.453947514945977	0.611280019033694	Non Significant	ENSG00000010318	PHF7
ENSG00000010319_SEMA3G	23.8306205330802	0.0351465465573919	0.217573240036468	0.161538921567289	0.871668958897177	0.921863211231751	Non Significant	ENSG00000010319	SEMA3G
ENSG00000010322_NISCH	2236.85107681763	0.302695070122893	0.0863174898466637	3.50676404817387	0.000453591160128189	0.0040849714707278	Non Significant	ENSG00000010322	NISCH
ENSG00000010327_STAB1	3791.19813008578	1.25557039074035	0.207444247782143	6.05256787866655	1.42554897669935e-09	4.30711454548242e-07	Up regulated in COVID compared to HC	ENSG00000010327	STAB1
ENSG00000010361_FUZ	308.91470802294	-0.0348780445938897	0.15679159472104	-0.22244843325909	0.823964811856788	0.889295635350651	Non Significant	ENSG00000010361	FUZ
ENSG00000010379_SLC6A13	5.24108873267108	0.417670525172486	0.398066789718689	1.04924735235424	0.294064289993555	0.459206503916056	Non Significant	ENSG00000010379	SLC6A13
ENSG00000010404_IDS	389.719543768855	-0.455043294666833	0.224573425606409	-2.02625619410709	0.0427385377800036	0.118105833689397	Non Significant	ENSG00000010404	IDS
ENSG00000010438_PRSS3	1.37065072736649	0.700733566977843	0.91724777237583	0.763952323550291	0.444895654736066	0.60367976526141	Non Significant	ENSG00000010438	PRSS3
ENSG00000010539_ZNF200	485.71779743721	0.0495190418505362	0.132990314780265	0.372350737964301	0.709631726550022	0.811602113442388	Non Significant	ENSG00000010539	ZNF200
ENSG00000010610_CD4	5874.93207499088	-0.410423778776299	0.141812006215773	-2.89413985267102	0.00380198781453806	0.0198323731327749	Non Significant	ENSG00000010610	CD4
ENSG00000010626_LRRC23	66.0903245671871	-0.0621265410836568	0.228526387879692	-0.271857187522535	0.785731831199712	0.863230038362544	Non Significant	ENSG00000010626	LRRC23
